user_id,gender,date_of_birth,workclass,education_level,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week,approved,address,email,inquiry_purpose_code,institute_type,account_type,asset_class_cd,asset_code,portfolio_type,age,Probs,Class
18342,1,1986-01-03,2,11,9.0,2,7,0,0.0,0.0,40.0,1,14521,30102,17,5,7,5,0,1,34,0.28486666666666666,0.0
21892,1,1993-01-01,2,12,14.0,2,9,0,0.0,0.0,40.0,1,29804,11752,17,7,34,7,0,3,27,0.7961333333333334,1.0
12060,1,1966-01-08,2,15,10.0,2,9,0,0.0,0.0,56.0,1,15047,23179,14,7,1,5,0,1,54,0.836,1.0
40291,1,1990-01-02,2,12,14.0,2,9,0,0.0,0.0,50.0,1,72,23419,4,5,34,7,0,3,30,0.49238095238095253,0.0
21489,1,1975-01-06,2,8,11.0,2,9,0,0.0,0.0,24.0,1,10569,31357,14,7,34,7,0,3,45,0.776,1.0
2284,1,1951-01-12,3,11,9.0,2,7,0,0.0,0.0,40.0,1,38445,36615,4,5,25,7,3,1,69,0.624,1.0
16372,1,1980-01-05,2,12,14.0,4,9,1,0.0,0.0,40.0,1,32460,1701,4,5,34,7,0,3,40,0.748,1.0
38670,1,1981-01-04,2,15,10.0,2,4,0,0.0,2415.0,99.0,1,41405,32320,4,7,1,5,0,1,39,0.832,1.0
35689,1,1980-01-05,2,15,10.0,2,6,0,0.0,0.0,40.0,1,33073,35592,17,7,17,7,0,1,40,0.778,1.0
18865,1,1963-01-09,2,15,10.0,2,2,0,0.0,0.0,40.0,1,42464,22626,14,7,7,7,2,1,57,0.888,1.0
12926,1,1986-01-03,1,11,9.0,2,10,0,0.0,0.0,57.0,1,19700,14626,9,7,25,7,0,1,34,0.566,1.0
6573,1,1989-01-02,0,11,9.0,2,0,0,0.0,0.0,40.0,1,13709,18723,14,2,34,7,0,3,31,0.8203333333333332,1.0
40180,0,1986-01-03,5,9,13.0,2,9,5,0.0,0.0,45.0,1,17102,23796,6,5,7,7,0,1,34,0.69,1.0
10368,1,1995-01-01,2,15,10.0,2,0,0,0.0,1902.0,36.0,1,28741,32950,4,5,17,7,0,1,25,0.796,1.0
11375,1,1971-01-07,2,10,16.0,2,9,0,0.0,0.0,50.0,1,16261,27584,17,5,32,5,2,1,49,0.944,1.0
3627,1,1976-01-06,2,15,10.0,2,2,0,0.0,0.0,56.0,1,5083,38684,4,5,35,5,2,2,44,0.79,1.0
35221,0,1990-01-02,2,15,10.0,2,9,5,0.0,0.0,5.0,1,43361,34689,17,7,34,7,0,3,30,0.554,1.0
34258,1,1956-01-11,4,14,15.0,2,9,0,0.0,0.0,40.0,1,35815,1615,4,5,33,5,0,1,64,0.906,1.0
29889,1,1979-01-05,2,7,12.0,2,12,0,0.0,0.0,45.0,1,15748,31505,6,5,7,5,2,1,41,0.796,1.0
23061,1,1984-01-04,3,15,10.0,2,3,0,0.0,0.0,50.0,1,29912,18504,4,5,18,5,0,1,36,0.764,1.0
12977,1,1984-01-04,2,9,13.0,2,11,0,0.0,0.0,60.0,1,11363,38187,6,5,7,7,0,1,36,0.83,1.0
29419,1,1967-01-08,2,15,10.0,2,11,0,0.0,0.0,60.0,1,18144,37325,4,7,2,5,0,1,53,0.866,1.0
11094,1,1976-01-06,3,9,13.0,2,3,0,0.0,0.0,45.0,1,1365,42472,4,5,18,5,0,1,44,0.674,1.0
8514,0,1986-01-03,2,12,14.0,4,9,1,0.0,0.0,40.0,1,21194,40848,14,7,34,7,0,3,34,0.71,1.0
34793,1,1968-01-08,3,14,15.0,2,11,0,0.0,0.0,40.0,1,39507,36455,12,5,7,5,2,1,52,0.884,1.0
789,1,1974-01-06,2,9,13.0,2,0,0,0.0,2415.0,35.0,1,21667,21319,14,7,17,7,0,1,46,0.928,1.0
27759,1,1986-01-03,3,9,13.0,2,11,0,0.0,0.0,50.0,1,38382,76,4,7,34,7,0,3,34,0.818,1.0
20630,1,1972-01-07,5,11,9.0,2,0,0,0.0,0.0,35.0,1,15680,11776,4,5,34,7,0,3,48,0.75,1.0
22627,1,1965-01-08,2,15,10.0,2,3,0,0.0,0.0,60.0,1,4024,42062,13,7,17,7,0,1,55,0.432,0.0
15587,0,1979-01-05,0,15,10.0,0,9,4,0.0,0.0,40.0,1,14984,34238,4,7,34,7,0,3,41,0.67,1.0
1320,0,1973-01-06,2,15,10.0,4,0,1,0.0,0.0,40.0,1,34569,33740,14,7,34,7,0,3,47,0.676,1.0
250,0,1964-01-09,2,0,6.0,2,11,5,0.0,0.0,30.0,1,17536,13964,14,7,34,7,0,3,56,0.668,1.0
23922,1,1976-01-06,2,8,11.0,2,2,0,0.0,0.0,40.0,1,12404,39416,4,5,10,5,0,1,44,0.86,1.0
11974,1,1986-01-03,4,14,15.0,2,9,0,0.0,0.0,35.0,1,17593,3402,9,5,33,5,2,1,34,0.848,1.0
38384,1,1984-01-04,2,12,14.0,2,3,0,0.0,0.0,45.0,1,37716,92,9,6,33,5,0,1,36,0.766,1.0
9693,1,1967-01-08,4,14,15.0,0,9,1,0.0,0.0,60.0,1,37390,935,14,7,34,7,0,3,53,0.884,1.0
28338,1,1980-01-05,2,11,9.0,2,2,0,0.0,0.0,40.0,1,36706,6170,14,7,34,7,0,3,40,0.925607142857143,1.0
18130,1,1974-01-06,2,11,9.0,2,2,0,0.0,0.0,40.0,1,16510,30486,9,6,34,7,0,3,46,0.15406666666666666,0.0
39870,1,1965-01-08,2,11,9.0,2,4,0,0.0,0.0,45.0,1,43745,175,17,5,17,7,0,1,55,0.798,1.0
14097,1,1968-01-08,2,1,7.0,2,2,0,0.0,0.0,40.0,1,33594,42605,14,7,34,7,0,3,52,0.232,0.0
28107,1,1972-01-07,2,11,9.0,2,6,0,0.0,0.0,40.0,1,38705,15591,4,5,34,7,0,3,48,0.6413333333333334,1.0
41208,1,1955-01-11,5,11,9.0,2,0,0,0.0,2174.0,40.0,1,18422,28804,14,7,34,7,0,3,65,0.812,1.0
3114,1,1984-01-04,2,9,13.0,2,2,0,0.0,0.0,50.0,1,38959,427,14,7,34,7,0,3,36,0.984,1.0
39498,1,1985-01-03,2,9,13.0,2,2,0,0.0,0.0,40.0,1,29755,11725,17,7,1,5,0,1,35,0.74,1.0
43305,1,1985-01-03,2,11,9.0,2,2,0,0.0,0.0,60.0,1,23238,3483,4,5,17,7,0,1,35,0.686,1.0
13197,1,1972-01-07,2,11,9.0,2,13,0,0.0,0.0,55.0,1,43120,37643,4,7,34,7,0,3,48,0.7299333333333332,1.0
1662,1,1983-01-04,2,14,15.0,2,9,0,0.0,0.0,50.0,1,11867,9646,14,7,34,7,0,3,37,0.9957999999999999,1.0
4541,1,1969-01-07,2,9,13.0,2,9,0,0.0,0.0,50.0,1,27130,21820,4,5,34,7,0,3,51,0.808,1.0
16895,1,1975-01-06,0,15,10.0,2,0,0,0.0,0.0,40.0,1,34626,11684,14,7,34,7,0,3,45,0.946,1.0
6611,1,1962-01-09,4,11,9.0,2,11,0,0.0,0.0,55.0,1,41382,36740,4,5,34,7,0,3,58,0.24080000000000001,0.0
5983,1,1963-01-09,2,12,14.0,2,3,0,0.0,1977.0,40.0,1,16587,42968,14,7,34,7,0,3,57,0.996,1.0
8223,0,1980-01-05,2,9,13.0,2,3,5,0.0,0.0,45.0,1,7204,7179,14,7,17,7,0,1,40,0.928,1.0
328,1,1989-01-02,4,11,9.0,2,3,0,0.0,0.0,40.0,1,41158,32227,14,7,34,7,0,3,31,0.7705,1.0
43227,1,1979-01-05,4,9,13.0,2,4,0,0.0,0.0,75.0,1,35475,34003,14,7,34,7,0,3,41,0.764,1.0
2942,1,1977-01-05,5,9,13.0,2,3,0,0.0,0.0,35.0,1,37196,32229,9,5,35,5,0,2,43,0.85,1.0
19898,1,1989-01-02,2,9,13.0,2,9,0,0.0,0.0,40.0,1,12054,40306,5,7,2,5,0,1,31,0.875,1.0
7896,1,1986-01-03,2,9,13.0,0,3,1,0.0,0.0,85.0,1,34928,13602,6,5,17,7,0,1,34,0.796,1.0
41947,1,1979-01-05,1,9,13.0,2,9,0,0.0,0.0,35.0,1,33895,20666,17,7,34,7,0,3,41,0.639170634920635,1.0
9841,1,1972-01-07,0,11,9.0,2,13,0,0.0,0.0,40.0,1,9399,41757,14,7,34,7,0,3,48,0.8253666666666668,1.0
28069,1,1962-01-09,2,9,13.0,2,9,0,0.0,0.0,40.0,1,15895,11270,17,7,34,7,0,3,58,0.922,1.0
25173,1,1977-01-05,2,11,9.0,2,2,0,0.0,0.0,40.0,1,18169,8103,4,5,34,7,0,3,43,0.7736333333333333,1.0
8364,1,1966-01-08,2,4,3.0,2,13,0,0.0,0.0,40.0,1,8527,32490,4,5,35,5,3,2,54,0.698,1.0
38535,0,1987-01-03,2,9,13.0,5,11,1,0.0,0.0,50.0,1,23277,32849,17,7,34,7,0,3,33,0.848,1.0
3411,1,1974-01-06,2,15,10.0,0,2,4,0.0,0.0,40.0,1,21525,26526,9,7,35,5,0,2,46,0.668,1.0
8020,1,1961-01-09,2,11,9.0,0,12,4,0.0,0.0,60.0,1,33713,33126,6,5,17,7,0,1,59,0.686,1.0
41045,1,1981-01-04,2,11,9.0,2,11,0,0.0,0.0,40.0,1,38477,20090,14,7,34,7,0,3,39,0.5261571428571429,1.0
25084,1,1963-01-09,1,11,9.0,2,3,0,0.0,0.0,40.0,1,16490,39332,4,7,34,7,0,3,57,0.7466,1.0
404,1,1976-01-06,2,15,10.0,2,3,0,0.0,0.0,40.0,1,34878,37182,17,7,1,5,0,1,44,0.832,1.0
36846,0,1967-01-08,5,11,9.0,2,7,5,0.0,0.0,28.0,1,16786,2576,4,5,34,7,0,3,53,0.666,1.0
16767,1,1965-01-08,0,9,13.0,2,3,0,0.0,0.0,40.0,1,33638,17601,4,5,34,7,0,3,55,0.986,1.0
9590,1,1985-01-03,2,12,14.0,4,9,1,0.0,0.0,45.0,1,30164,4331,4,7,34,7,0,3,35,0.822,1.0
9758,0,1972-01-07,1,12,14.0,2,9,5,0.0,0.0,40.0,1,9259,14882,4,7,33,5,0,1,48,0.622,1.0
12506,1,1976-01-06,2,12,14.0,2,3,0,0.0,0.0,40.0,1,23256,20312,4,7,34,7,0,3,44,0.992,1.0
33904,1,1952-01-12,4,11,9.0,2,4,0,0.0,0.0,50.0,1,32526,20641,14,7,34,7,0,3,68,0.662,1.0
776,1,1972-01-07,2,10,16.0,2,9,0,0.0,0.0,45.0,1,37703,36420,14,7,34,7,0,3,48,0.991,1.0
24036,1,1965-01-08,2,11,9.0,0,3,1,0.0,0.0,60.0,1,18585,24967,4,7,34,7,0,3,55,0.71,1.0
16146,1,1968-01-08,2,2,8.0,2,6,0,0.0,0.0,45.0,1,37377,1883,4,7,1,5,0,1,52,0.646,1.0
29831,1,1991-01-02,2,15,10.0,0,2,4,0.0,0.0,35.0,1,14742,28074,14,7,34,7,0,3,29,0.658,1.0
6789,1,1990-01-02,2,9,13.0,2,11,0,0.0,0.0,40.0,1,41690,33628,4,7,34,7,0,3,30,0.6767166666666667,1.0
10520,1,1971-01-07,1,15,10.0,2,10,0,0.0,0.0,44.0,1,42138,12721,14,7,34,7,0,3,49,0.926,1.0
16930,1,1990-01-02,0,11,9.0,2,0,0,0.0,0.0,40.0,1,34767,1311,4,7,17,7,0,1,30,0.724,1.0
31304,1,1966-01-08,2,12,14.0,0,3,1,0.0,0.0,50.0,1,37481,8493,14,7,34,7,0,3,54,0.918,1.0
36664,1,1962-01-09,3,11,9.0,2,11,0,0.0,0.0,55.0,1,14537,4283,4,7,34,7,0,3,58,0.75,1.0
3478,1,1985-01-03,2,9,13.0,2,3,0,0.0,0.0,40.0,1,13548,14451,9,6,34,7,0,3,35,0.49516666666666664,0.0
3548,1,1979-01-05,2,8,11.0,2,11,0,0.0,0.0,40.0,1,2358,13599,4,7,18,5,0,1,41,0.786,1.0
40643,1,1978-01-05,2,9,13.0,2,12,0,0.0,0.0,45.0,1,40045,18230,4,5,34,7,0,3,42,0.824,1.0
39354,1,1983-01-04,2,9,13.0,2,3,0,0.0,0.0,50.0,1,38879,29630,17,0,34,7,0,3,37,0.964,1.0
6837,1,1963-01-09,2,9,13.0,2,3,0,0.0,0.0,50.0,1,3379,28856,17,7,34,7,0,3,57,0.9965714285714286,1.0
10862,0,1952-01-12,1,12,14.0,6,9,4,0.0,0.0,40.0,1,36290,35259,6,5,17,7,0,1,68,0.144,0.0
40908,1,1974-01-06,4,14,15.0,2,9,0,0.0,2415.0,80.0,1,37014,33187,14,7,34,7,0,3,46,0.954,1.0
13896,0,1992-01-02,2,11,9.0,2,3,5,0.0,0.0,45.0,1,27455,28896,4,5,17,7,0,1,28,0.139,0.0
7656,1,1978-01-05,2,9,13.0,2,3,0,0.0,0.0,50.0,1,20358,42245,4,7,34,7,0,3,42,0.935,1.0
4765,1,1970-01-07,1,11,9.0,2,2,0,0.0,1977.0,35.0,1,23529,12296,14,7,34,7,0,3,50,0.902,1.0
1469,1,1968-01-08,2,11,9.0,0,2,1,0.0,0.0,40.0,1,35382,3549,4,7,17,7,0,1,52,0.006,0.0
27371,1,1980-01-05,2,12,14.0,2,3,0,0.0,0.0,50.0,1,10664,36358,4,7,35,5,0,2,40,0.8711976190476192,1.0
20369,1,1985-01-03,2,12,14.0,2,11,0,0.0,0.0,55.0,1,36999,32230,4,5,34,7,0,3,35,0.9143333333333333,1.0
22440,1,1990-01-02,1,12,14.0,2,9,0,0.0,0.0,40.0,1,15163,4831,1,7,34,7,0,3,30,0.29469999999999996,0.0
2146,1,1992-01-02,2,7,12.0,2,9,0,0.0,0.0,40.0,1,9315,18850,14,7,34,7,0,3,28,0.84,1.0
23548,1,1994-01-01,2,12,14.0,2,9,0,0.0,1887.0,40.0,1,5997,36808,4,7,34,7,0,3,26,0.956,1.0
24560,1,1968-01-08,2,11,9.0,2,13,0,0.0,0.0,40.0,1,26822,29025,17,5,34,7,0,3,52,0.702,1.0
39414,1,1993-01-01,5,11,9.0,4,13,1,0.0,0.0,38.0,1,33668,36269,4,5,17,7,0,1,27,0.632,1.0
13750,1,1983-01-04,5,12,14.0,2,9,0,0.0,0.0,60.0,1,5960,1759,4,5,34,7,0,3,37,0.836,1.0
22592,1,1973-01-06,4,9,13.0,2,11,0,0.0,1887.0,40.0,1,19613,25574,14,7,34,7,0,3,47,0.976,1.0
10190,1,1972-01-07,3,5,4.0,2,2,0,0.0,0.0,50.0,1,11953,30365,4,5,17,7,0,1,48,0.782,1.0
11613,1,1977-01-05,3,9,13.0,2,11,0,0.0,0.0,60.0,1,35610,23143,14,7,34,7,0,3,43,0.9342666666666667,1.0
12492,1,1963-01-09,4,11,9.0,2,4,0,0.0,0.0,60.0,1,28155,21261,17,7,34,7,0,3,57,0.77,1.0
43420,1,1969-01-07,2,15,10.0,2,3,0,0.0,0.0,45.0,1,31519,31920,14,7,34,7,0,3,51,0.948,1.0
6284,1,1976-01-06,2,14,15.0,0,9,1,0.0,0.0,55.0,1,5623,38778,6,5,17,7,0,1,44,0.814,1.0
32013,1,1967-01-08,3,10,16.0,2,9,0,0.0,0.0,40.0,1,33477,23484,17,7,34,7,0,3,53,0.95,1.0
29859,1,1987-01-03,2,15,10.0,2,3,0,0.0,0.0,56.0,1,11368,4124,4,7,34,7,0,3,33,0.898,1.0
35448,1,1975-01-06,2,12,14.0,2,3,0,0.0,0.0,40.0,1,21827,24132,4,7,34,7,0,3,45,0.986,1.0
4876,0,1992-01-02,2,9,13.0,2,3,5,0.0,0.0,50.0,1,20467,4785,14,7,17,7,0,1,28,0.944,1.0
43755,1,1982-01-04,2,8,11.0,2,2,0,0.0,0.0,50.0,1,3023,8898,4,7,36,5,0,3,38,0.798,1.0
36004,1,1963-01-09,3,11,9.0,2,11,0,0.0,1902.0,30.0,1,18161,35400,6,7,34,7,0,3,57,0.906,1.0
30336,1,1972-01-07,2,11,9.0,2,13,0,0.0,0.0,50.0,1,23440,37764,14,7,34,7,0,3,48,0.78825,1.0
21905,1,1961-01-09,2,15,10.0,2,12,0,0.0,0.0,40.0,1,25755,31684,4,7,34,7,0,3,59,0.776,1.0
10279,1,1958-01-10,2,9,13.0,2,9,0,0.0,0.0,50.0,1,17355,11897,17,0,34,7,0,3,62,0.946,1.0
32038,1,1990-01-02,2,11,9.0,2,6,0,0.0,0.0,40.0,1,24737,9392,17,7,34,7,0,3,30,0.7993333333333332,1.0
23613,0,1982-01-04,4,11,9.0,2,11,5,0.0,0.0,24.0,1,13584,25029,14,2,22,7,2,3,38,0.762,1.0
18758,1,1972-01-07,4,15,10.0,2,13,0,0.0,0.0,50.0,1,36529,15267,17,7,34,7,0,3,48,0.852,1.0
38115,1,1978-01-05,3,12,14.0,0,3,4,0.0,2201.0,60.0,1,19071,40533,9,7,34,7,0,3,42,0.812,1.0
14470,1,1968-01-08,2,10,16.0,2,3,0,0.0,0.0,38.0,1,24639,37254,14,7,34,7,0,3,52,0.942,1.0
16823,1,1960-01-10,2,12,14.0,2,3,0,0.0,0.0,60.0,1,838,22810,4,5,35,5,0,2,60,0.892,1.0
2575,1,1984-01-04,3,15,10.0,2,11,0,0.0,0.0,60.0,1,4326,9208,6,5,17,7,0,1,36,0.89,1.0
32673,0,1989-01-02,4,11,9.0,2,7,5,0.0,2415.0,40.0,1,30397,18669,17,7,17,7,0,1,31,0.564,1.0
5180,1,1981-01-04,2,12,14.0,2,9,0,0.0,0.0,40.0,1,26020,1371,6,7,7,7,0,1,39,0.858,1.0
30083,1,1965-01-08,0,12,14.0,2,3,0,0.0,0.0,60.0,1,43048,41044,14,7,35,5,0,2,55,0.96,1.0
35761,1,1984-01-04,1,15,10.0,2,10,0,0.0,0.0,40.0,1,1437,14095,5,7,17,7,0,1,36,0.834,1.0
23690,1,1954-01-11,2,15,10.0,2,12,0,0.0,0.0,40.0,1,20259,9234,4,5,34,7,0,3,66,0.2495,0.0
4055,1,1987-01-03,2,9,13.0,2,11,0,0.0,0.0,55.0,1,10608,31108,4,7,34,7,0,3,33,0.832,1.0
2143,1,1979-01-05,3,11,9.0,2,11,0,0.0,1887.0,55.0,1,6072,3132,5,6,7,5,0,1,41,0.894,1.0
35775,1,1990-01-02,2,14,15.0,2,9,0,0.0,0.0,60.0,1,24362,32913,14,7,34,7,0,3,30,0.912,1.0
43208,1,1976-01-06,2,12,14.0,2,9,0,0.0,1887.0,60.0,1,20106,1769,14,7,34,7,0,3,44,0.992,1.0
13415,1,1974-01-06,2,14,15.0,2,9,0,0.0,0.0,40.0,1,41587,2787,17,5,35,7,0,2,46,0.982,1.0
11501,1,1973-01-06,0,9,13.0,2,3,0,0.0,0.0,40.0,1,40265,41567,4,7,34,7,0,3,47,0.986,1.0
8884,1,1965-01-08,2,9,13.0,2,9,0,0.0,0.0,60.0,1,6668,22542,5,7,34,7,0,3,55,0.92,1.0
21090,0,1985-01-03,2,11,9.0,2,3,5,0.0,0.0,40.0,1,6056,17712,14,7,34,7,0,3,35,0.808,1.0
11216,1,1977-01-05,2,11,9.0,2,2,0,0.0,0.0,40.0,1,24104,33148,4,5,34,7,0,3,43,0.7736333333333333,1.0
27101,1,1962-01-09,4,9,13.0,2,3,0,0.0,0.0,40.0,1,18290,26617,17,5,17,7,0,1,58,0.912,1.0
31037,1,1986-01-03,2,9,13.0,4,11,1,0.0,0.0,65.0,1,18480,8055,4,5,34,7,0,3,34,0.694,1.0
35322,1,1979-01-05,0,9,13.0,2,9,0,0.0,0.0,38.0,1,9802,30643,4,7,34,7,0,3,41,0.8733333333333334,1.0
33312,0,1991-01-02,2,9,13.0,4,3,1,0.0,0.0,45.0,1,29334,14001,14,7,34,7,0,3,29,0.674,1.0
33933,1,1980-01-05,2,15,10.0,2,9,0,0.0,0.0,40.0,1,23770,16061,14,7,34,7,0,3,40,0.7613333333333334,1.0
13387,1,1962-01-09,2,15,10.0,2,2,0,0.0,0.0,40.0,1,29277,3221,4,7,34,7,0,3,58,0.9,1.0
2240,1,1981-01-04,2,14,15.0,2,9,0,0.0,2415.0,67.0,1,30053,22010,14,7,34,7,0,3,39,0.974,1.0
35519,1,1979-01-05,2,15,10.0,2,11,0,0.0,0.0,65.0,1,22146,4748,5,7,34,7,0,3,41,0.4941,0.0
22196,1,1989-01-02,2,12,14.0,2,3,0,0.0,0.0,60.0,1,6233,279,17,5,17,7,0,1,31,0.956,1.0
15205,1,1968-01-08,2,10,16.0,2,9,0,0.0,0.0,65.0,1,15830,15144,4,5,0,6,0,1,52,0.888,1.0
37459,1,1984-01-04,4,11,9.0,2,4,0,0.0,1977.0,65.0,1,17638,11127,14,7,34,7,0,3,36,0.98,1.0
10871,1,1976-01-06,4,14,15.0,2,9,0,0.0,0.0,32.0,1,28785,24350,4,5,34,7,0,3,44,0.954,1.0
32563,1,1976-01-06,2,8,11.0,2,9,0,0.0,0.0,50.0,1,21686,29743,17,7,35,5,0,2,44,0.853,1.0
23394,0,1968-01-08,2,12,14.0,0,9,1,0.0,0.0,40.0,1,31367,39651,17,7,34,7,0,3,52,0.69,1.0
21140,1,1971-01-07,2,9,13.0,2,3,0,0.0,0.0,50.0,1,86,9867,14,7,34,7,0,3,49,0.994,1.0
5512,1,1994-01-01,2,9,13.0,2,7,0,0.0,0.0,45.0,1,32048,39862,14,7,17,7,0,1,26,0.802,1.0
41317,1,1982-01-04,4,5,4.0,2,11,0,0.0,0.0,35.0,1,3367,37594,14,7,34,7,0,3,38,0.686,1.0
4291,1,1962-01-09,0,9,13.0,2,3,0,0.0,0.0,40.0,1,16832,1982,14,7,1,5,0,1,58,0.938,1.0
42544,0,1968-01-08,0,12,14.0,4,0,1,0.0,0.0,40.0,1,393,14776,4,7,34,7,0,3,52,0.668,1.0
37129,1,1973-01-06,4,8,11.0,2,11,0,0.0,0.0,40.0,1,24166,9134,14,7,34,7,0,3,47,0.872,1.0
5905,1,1976-01-06,0,15,10.0,2,3,0,0.0,0.0,55.0,1,38704,33345,17,7,34,7,0,3,44,0.87,1.0
19602,1,1982-01-04,1,10,16.0,2,3,0,0.0,1887.0,50.0,1,42085,20163,6,5,34,7,0,3,38,0.988,1.0
27814,1,1977-01-05,2,15,10.0,2,11,0,0.0,0.0,40.0,1,26427,22511,14,7,34,7,0,3,43,0.8716,1.0
3671,1,1974-01-06,2,11,9.0,2,2,0,0.0,1902.0,40.0,1,21200,12769,14,7,2,5,0,1,46,0.948,1.0
12415,0,1988-01-03,2,9,13.0,2,12,5,0.0,0.0,40.0,1,9406,18435,4,5,34,7,0,3,32,0.874,1.0
39548,1,1950-01-12,3,10,16.0,2,3,0,0.0,0.0,40.0,1,3821,13171,17,7,34,7,0,3,70,0.862,1.0
42364,1,1980-01-05,4,9,13.0,2,11,0,0.0,0.0,50.0,1,12638,3022,4,7,34,7,0,3,40,0.694,1.0
10939,1,1970-01-07,1,8,11.0,2,10,0,0.0,0.0,40.0,1,32171,10987,4,5,34,7,0,3,50,0.917,1.0
12173,1,1972-01-07,2,1,7.0,2,13,0,0.0,0.0,40.0,1,21925,17860,6,7,7,7,0,1,48,0.636,1.0
35539,0,1981-01-04,1,12,14.0,2,9,5,0.0,0.0,50.0,1,17758,8603,17,7,34,7,0,3,39,0.992,1.0
12112,1,1965-01-08,5,11,9.0,2,4,0,0.0,0.0,40.0,1,8936,7295,17,7,34,7,0,3,55,0.774,1.0
5167,1,1984-01-04,4,15,10.0,2,2,0,0.0,0.0,40.0,1,43227,38934,6,7,17,7,0,1,36,0.6916333333333333,1.0
35166,1,1968-01-08,2,9,13.0,2,2,0,0.0,0.0,50.0,1,26028,30835,4,7,34,7,0,3,52,0.724,1.0
6150,0,1981-01-04,1,15,10.0,4,10,1,0.0,0.0,40.0,1,18402,42953,17,7,34,7,0,3,39,0.648,1.0
6008,1,1976-01-06,2,8,11.0,5,2,2,0.0,0.0,48.0,1,7517,8381,4,7,17,7,0,1,44,0.646,1.0
9444,1,1971-01-07,2,15,10.0,2,3,0,0.0,0.0,40.0,1,24486,8151,17,7,34,7,0,3,49,0.926,1.0
20190,1,1992-01-02,3,11,9.0,2,3,0,0.0,0.0,45.0,1,15303,37884,17,7,33,5,2,1,28,0.7048,1.0
43832,1,1987-01-03,2,11,9.0,2,11,0,0.0,0.0,60.0,1,7316,14045,6,5,17,7,0,1,33,0.904,1.0
590,1,1979-01-05,2,11,9.0,2,2,0,0.0,1887.0,40.0,1,23458,33073,4,7,34,7,0,3,41,0.9791285714285715,1.0
40009,1,1975-01-06,0,11,9.0,2,2,0,0.0,0.0,40.0,1,22351,3296,14,7,34,7,0,3,45,0.8872333333333333,1.0
18493,1,1987-01-03,2,11,9.0,2,13,0,0.0,0.0,55.0,1,19861,34344,14,7,34,7,0,3,33,0.176,0.0
12905,1,1959-01-10,2,1,7.0,2,7,0,0.0,0.0,40.0,1,43486,33703,4,5,17,7,0,1,61,0.634,1.0
22599,1,1973-01-06,2,15,10.0,2,3,0,0.0,0.0,40.0,1,42679,4086,4,5,34,7,0,3,47,0.119,0.0
7527,1,1970-01-07,2,9,13.0,2,9,0,0.0,0.0,43.0,1,8287,23451,14,7,34,7,0,3,50,0.88,1.0
24009,1,1973-01-06,2,15,10.0,2,9,0,0.0,0.0,40.0,1,11322,38070,14,7,34,7,0,3,47,0.914,1.0
13266,1,1984-01-04,1,15,10.0,2,12,0,0.0,0.0,42.0,1,40025,30044,14,7,34,7,0,3,36,0.912,1.0
24776,0,1994-01-01,2,9,13.0,2,0,5,0.0,0.0,40.0,1,35908,6162,9,7,17,7,0,1,26,0.76,1.0
19324,0,1985-01-03,2,12,14.0,4,9,1,0.0,0.0,40.0,1,29684,20647,5,5,34,7,0,3,35,0.722,1.0
519,1,1963-01-09,2,11,9.0,2,2,0,0.0,0.0,50.0,1,40397,42180,14,7,34,7,0,3,57,0.884,1.0
12633,1,1983-01-04,0,11,9.0,2,0,0,0.0,0.0,40.0,1,12310,23729,6,5,17,7,0,1,37,0.862,1.0
4519,1,1964-01-09,2,11,9.0,2,3,0,0.0,0.0,40.0,1,33422,21383,4,7,34,7,0,3,56,0.978,1.0
34380,1,1979-01-05,2,11,9.0,2,2,0,0.0,0.0,40.0,1,32815,15507,4,7,34,7,0,3,41,0.8079772005772013,1.0
6262,1,1979-01-05,2,7,12.0,2,2,0,0.0,0.0,60.0,1,2895,642,17,7,34,7,0,3,41,0.862,1.0
35922,1,1986-01-03,2,15,10.0,2,9,0,0.0,0.0,40.0,1,42307,4389,17,5,34,7,0,3,34,0.803,1.0
31186,1,1993-01-01,2,9,13.0,2,11,0,0.0,0.0,60.0,1,20869,16318,14,7,34,6,0,3,27,0.924,1.0
43379,0,1977-01-05,0,11,9.0,2,0,5,0.0,0.0,40.0,1,9702,39457,14,7,34,7,0,3,43,0.858,1.0
11164,1,1975-01-06,2,15,10.0,2,3,0,0.0,0.0,60.0,1,3072,14670,14,7,34,7,0,3,45,0.7320666666666668,1.0
9742,1,1952-01-12,2,9,13.0,2,9,0,0.0,0.0,40.0,1,32684,32153,4,5,34,7,0,3,68,0.832,1.0
4111,1,1960-01-10,2,15,10.0,2,11,0,0.0,0.0,40.0,1,8050,25770,17,7,17,7,0,1,60,0.904,1.0
43030,1,1975-01-06,2,8,11.0,0,3,1,0.0,0.0,40.0,1,6611,8246,14,7,34,7,0,3,45,0.646,1.0
34399,1,1990-01-02,2,15,10.0,2,11,0,0.0,0.0,40.0,1,10552,1103,17,7,34,7,0,3,30,0.4911333333333332,0.0
9147,0,1962-01-09,2,11,9.0,2,0,5,0.0,0.0,40.0,1,22315,21853,14,7,34,7,0,3,58,0.926,1.0
4087,1,1977-01-05,2,15,10.0,2,11,0,0.0,0.0,50.0,1,32380,348,17,7,34,7,0,3,43,0.8926666666666666,1.0
